Ano,RA,Nome,Fase,Fase_Num,Fase_Ideal,Turma,Idade,Gênero,Ano ingresso,Instituicao_Ensino,Pedra_Atual,INDE,IAA,IEG,IPS,IPP,IDA,Matematica,Portugues,Ingles,IPV,IAN,Defasagem,Pendente_Inclusao
2023,RA-295,Aluno-295,FASE 4,4.0,Fase 5 (1° EM),4L,15,Feminino,2022,Pública,Ametista,7.641016667,8.8,8.8,2.52,9.0625,7.7,7.3,7.2,8.7,9.005,5.0,-1,False
2023,RA-269,Aluno-269,FASE 4,4.0,Fase 4 (9° ano),4L,14,Masculino,2022,Pública,Topázio,8.116041667,9.6,9.0,2.52,8.59375,7.4,8.0,7.3,7.0,8.7975,10.0,0,False
2023,RA-313,Aluno-313,FASE 4,4.0,Fase 4 (9° ano),4L,14,Feminino,2022,Pública,Ametista,7.011091667,9.2,8.7,2.52,7.65625,3.9,4.0,2.8,5.0,7.75,10.0,0,False
2023,RA-1190,Aluno-1190,FASE 4,4.0,Fase 4 (9° ano),4L,14,Masculino,2023,Pública,Ágata,6.330041667,0.0,9.2,5.0,7.34375,4.2,3.0,4.2,5.5,7.045,10.0,0,False
2023,RA-301,Aluno-301,FASE 4,4.0,Fase 4 (9° ano),4L,14,Feminino,2019,Pública,Ágata,6.760341667,9.2,5.4,7.52,6.71875,5.2,4.7,6.5,4.5,6.465,10.0,0,False
2023,RA-286,Aluno-286,FASE 4,4.0,Fase 5 (1° EM),4L,15,Feminino,2022,Pública,Quartzo,5.713333333,0.0,7.5,5.0,8.125,4.7,3.7,5.0,5.3,7.3375,5.0,-1,False
2023,RA-1191,Aluno-1191,FASE 4,4.0,Fase 4 (9° ano),4L,14,Masculino,2023,Pública,Ágata,6.175333333,7.5,7.2,5.0,5.0,3.7,2.3,2.5,6.2,6.26,10.0,0,False
2023,RA-1192,Aluno-1192,FASE 4,4.0,Fase 5 (1° EM),4L,15,Feminino,2023,Pública,Ágata,6.780741667,7.9,8.7,2.52,7.96875,5.8,4.7,6.0,6.8,7.6675,5.0,-1,False
2023,RA-174,Aluno-174,FASE 4,4.0,Fase 6 (2° EM),4L,16,Feminino,2019,Pública,Ágata,6.1242,7.9,5.6,5.0,7.5,5.1,3.7,7.3,4.3,7.2125,5.0,-2,False
2023,RA-1193,Aluno-1193,FASE 4,4.0,Fase 4 (9° ano),4L,14,Feminino,2023,Pública,Ágata,6.018083333,0.0,7.8,5.0,7.1875,4.1,3.7,3.5,5.0,7.13,10.0,0,False
2023,RA-308,Aluno-308,FASE 4,4.0,Fase 4 (9° ano),4L,14,Masculino,2019,Pública,Ágata,6.578558333,5.4,6.8,5.0,7.03125,4.9,4.7,5.2,4.7,7.5025,10.0,0,False
2023,RA-152,Aluno-152,FASE 4,4.0,Fase 6 (2° EM),4M,16,Feminino,2022,Pública,Ágata,6.30695,7.9,7.7,2.52,7.8125,4.5,4.0,5.0,4.5,7.71,5.0,-2,False
2023,RA-270,Aluno-270,FASE 4,4.0,Fase 4 (9° ano),4M,14,Feminino,2019,Privada - Programa de Apadrinhamento,Ametista,7.982633333,9.2,9.0,2.52,8.75,6.6,7.7,6.2,5.8,9.1275,10.0,0,False
2023,RA-271,Aluno-271,FASE 4,4.0,Fase 6 (2° EM),4M,16,Feminino,2022,Pública,Ágata,6.140333333,0.0,9.3,2.52,8.125,5.9,4.3,7.0,6.3,7.7125,5.0,-2,False
2023,RA-299,Aluno-299,FASE 4,4.0,Fase 4 (9° ano),4M,14,Feminino,2019,Privada - Programa de Apadrinhamento,Ágata,6.796541667,0.0,9.6,2.52,7.96875,6.1,5.0,7.2,6.2,8.005,10.0,0,False
2023,RA-316,Aluno-316,FASE 4,4.0,Fase 4 (9° ano),4M,14,Feminino,2022,Pública,Topázio,8.436908333,10.0,9.5,7.52,8.59375,5.7,6.3,5.7,5.0,8.96,10.0,0,False
2023,RA-318,Aluno-318,FASE 4,4.0,Fase 5 (1° EM),4M,15,Feminino,2019,Pública,Ágata,6.856575,7.9,8.1,6.26,7.96875,4.9,5.0,5.0,4.7,7.71,5.0,-1,False
2023,RA-274,Aluno-274,FASE 4,4.0,Fase 3 (7° e 8° ano),4M,12,Feminino,2019,Privada - Programa de Apadrinhamento,Topázio,8.137625,7.5,9.5,5.63,7.65625,7.5,7.0,7.7,7.8,8.295,10.0,1,False
2023,RA-320,Aluno-320,FASE 4,4.0,Fase 4 (9° ano),4M,14,Feminino,2022,Pública,Topázio,8.393508333,9.2,9.9,7.52,8.59375,5.5,5.7,6.0,4.7,8.96,10.0,0,False
2023,RA-277,Aluno-277,FASE 4,4.0,Fase 5 (1° EM),4M,15,Masculino,2021,Pública,Ametista,7.7284,8.3,9.9,7.52,8.125,5.5,5.7,6.0,4.8,8.7525,5.0,-1,False
2023,RA-278,Aluno-278,FASE 4,4.0,Fase 3 (7° e 8° ano),4M,13,Masculino,2018,Pública,Ametista,7.1935,0.0,9.8,5.63,8.75,5.6,6.0,5.3,5.5,8.3775,10.0,1,False
2023,RA-291,Aluno-291,FASE 4,4.0,Fase 4 (9° ano),4M,14,Masculino,2022,Privada - Programa de Apadrinhamento,Topázio,8.493058333,8.8,8.6,7.52,8.90625,7.1,8.0,6.5,6.7,9.21,10.0,0,False
2023,RA-306,Aluno-306,FASE 4,4.0,Fase 5 (1° EM),4M,15,Feminino,2021,Pública,Quartzo,5.732375,0.0,7.9,6.26,7.34375,4.0,4.7,4.5,2.8,7.46,5.0,-1,False
2023,RA-279,Aluno-279,FASE 4,4.0,Fase 4 (9° ano),4M,14,Masculino,2019,Pública,Topázio,9.006266667,8.8,10.0,6.27,8.75,8.9,9.0,8.5,9.3,9.2125,10.0,0,False
2023,RA-280,Aluno-280,FASE 4,4.0,Fase 4 (9° ano),4M,14,Feminino,2021,Privada - Programa de Apadrinhamento,Topázio,8.189225,6.7,9.5,7.52,8.28125,6.5,6.3,7.7,5.5,8.7125,10.0,0,False
2023,RA-276,Aluno-276,FASE 4,4.0,Fase 4 (9° ano),4M,14,Feminino,2017,Privada - Programa de Apadrinhamento,Ágata,6.690458333,6.3,8.5,2.52,7.03125,5.5,3.7,4.7,8.0,6.585,10.0,0,False
2023,RA-285,Aluno-285,FASE 4,4.0,Fase 7 (3° EM),4N,17,Feminino,2020,Pública,Quartzo,5.380358333,8.3,4.6,2.52,7.65625,4.7,4.0,6.0,4.0,7.13,2.5,-3,False
2023,RA-1194,Aluno-1194,FASE 4,4.0,Fase 3 (7° e 8° ano),4N,13,Masculino,2023,Pública,Ametista,7.671933333,8.8,9.0,5.0,7.5,6.1,6.0,4.2,8.0,7.6675,10.0,1,False
2023,RA-287,Aluno-287,FASE 4,4.0,Fase 8 (Universitários),4N,18,Feminino,2022,Pública,Quartzo,3.745541667,0.0,4.8,2.52,4.21875,3.9,3.0,2.3,6.5,5.375,2.5,-4,False
2023,RA-319,Aluno-319,FASE 4,4.0,Fase 4 (9° ano),4N,14,Masculino,2022,Concluiu o 3º EM,Topázio,8.367208333,9.6,9.2,5.0,8.59375,7.2,5.7,5.8,10.0,8.88,10.0,0,False
2023,RA-321,Aluno-321,FASE 4,4.0,Fase 3 (7° e 8° ano),4N,13,Feminino,2022,Pública,Ametista,7.695233333,8.3,9.4,2.52,8.125,6.2,6.0,5.8,6.7,8.42,10.0,1,False
2023,RA-1195,Aluno-1195,FASE 4,4.0,Fase 7 (3° EM),4N,17,Feminino,2022,Pública,Quartzo,5.677291667,0.0,8.3,2.52,8.28125,5.4,4.3,4.7,7.3,8.0025,2.5,-3,False
2023,RA-159,Aluno-159,FASE 4,4.0,Fase 6 (2° EM),4N,16,Feminino,2021,Pública,Ágata,6.805033333,7.9,8.1,2.52,8.125,6.3,5.0,6.0,7.8,7.8775,5.0,-2,False
2023,RA-322,Aluno-322,FASE 4,4.0,Fase 4 (9° ano),4N,14,Feminino,2022,Pública,Ametista,7.037808333,6.7,8.3,2.52,7.96875,5.3,4.0,5.5,6.3,8.045,10.0,0,False
2023,RA-251,Aluno-251,FASE 4,4.0,Fase 5 (1° EM),4N,15,Masculino,2018,Pública,Ágata,6.665208333,9.6,8.0,2.52,7.34375,5.3,5.0,5.5,5.3,7.835,5.0,-1,False
2023,RA-116,Aluno-116,FASE 5,5.0,Fase 7 (3° EM),5A,17,Feminino,2019,Pública,Ágata,6.433075,6.7,7.6,5.0,7.96875,4.7,2.3,5.0,6.8,7.5475,5.0,-2,False
2023,RA-103,Aluno-103,FASE 5,5.0,Fase 4 (9° ano),5A,14,Feminino,2020,Privada - Programa de Apadrinhamento,Topázio,8.0239,8.3,9.2,5.0,8.125,7.1,7.3,6.3,7.7,8.09,10.0,1,False
2023,RA-42,Aluno-42,FASE 5,5.0,Fase 6 (2° EM),5A,16,Masculino,2019,Privada - Programa de Apadrinhamento,Ágata,6.794516667,8.8,8.6,5.63,6.5625,5.7,6.3,4.2,6.7,6.6675,5.0,-1,False
2023,RA-121,Aluno-121,FASE 5,5.0,Fase 6 (2° EM),5A,16,Feminino,2021,Pública,Ágata,6.811875,6.3,8.8,5.0,7.34375,6.0,5.0,5.7,7.3,7.4625,5.0,-1,False
2023,RA-106,Aluno-106,FASE 5,5.0,Fase 5 (1° EM),5A,15,Feminino,2016,Privada - Programa de Apadrinhamento,Ametista,7.769658333,7.9,9.1,5.0,7.03125,7.3,6.7,6.8,8.3,7.5075,10.0,0,False
2023,RA-123,Aluno-123,FASE 5,5.0,Fase 7 (3° EM),5A,17,Masculino,2017,Privada - Programa de Apadrinhamento,Ágata,6.068333333,0.0,9.4,5.0,6.875,5.7,5.0,5.3,6.7,6.8375,5.0,-2,False
2023,RA-46,Aluno-46,FASE 5,5.0,Fase 8 (Universitários),5A,18,Feminino,2022,Pública,Quartzo,5.545383333,7.1,7.4,2.52,6.5625,4.4,2.8,3.0,7.3,6.6275,2.5,-3,False
2023,RA-125,Aluno-125,FASE 5,5.0,Fase 6 (2° EM),5A,16,Feminino,2022,Privada,Ágata,6.989633333,9.2,7.7,5.0,8.125,5.8,3.3,5.8,8.2,7.835,5.0,-1,False
2023,RA-110,Aluno-110,FASE 5,5.0,Fase 5 (1° EM),5A,15,Masculino,2017,Privada - Programa de Apadrinhamento,Topázio,8.0879,8.3,8.6,5.0,8.75,7.5,8.3,6.2,8.0,8.2975,10.0,0,False
2023,RA-128,Aluno-128,FASE 5,5.0,Fase 6 (2° EM),5A,16,Masculino,2019,Privada,Ágata,6.503908333,6.7,7.3,5.0,7.34375,5.7,6.3,4.0,6.7,7.5475,5.0,-1,False
2023,RA-143,Aluno-143,FASE 5,5.0,Fase 4 (9° ano),5A,14,Masculino,2019,Privada - Programa de Apadrinhamento,Ametista,7.794358333,8.3,9.6,2.52,8.28125,6.5,9.2,5.0,5.2,8.3375,10.0,1,False
2023,RA-111,Aluno-111,FASE 5,5.0,Fase 4 (9° ano),5A,14,Feminino,2020,Privada - Programa de Apadrinhamento,Ametista,7.566458333,7.5,8.7,5.0,7.65625,6.0,6.0,5.2,6.7,8.0875,10.0,1,False
2023,RA-112,Aluno-112,FASE 5,5.0,Fase 6 (2° EM),5A,16,Feminino,2016,Privada - Programa de Apadrinhamento,Ametista,7.141308333,6.7,8.1,5.0,7.96875,7.4,7.3,6.5,8.3,7.9225,5.0,-1,False
2023,RA-115,Aluno-115,FASE 5,5.0,Fase 6 (2° EM),5A,16,Feminino,2019,Pública,Ágata,6.319141667,8.8,7.1,5.0,7.34375,4.2,3.7,3.8,5.2,7.215,5.0,-1,False
2023,RA-1196,Aluno-1196,FASE 5,5.0,Fase 5 (1° EM),5B,15,Masculino,2023,Privada,Ametista,7.03025,0.0,8.2,5.0,7.8125,7.5,8.0,6.2,8.3,8.045,10.0,0,False
2023,RA-52,Aluno-52,FASE 5,5.0,Fase 4 (9° ano),5B,14,Masculino,2018,Privada - Programa de Apadrinhamento,Ametista,7.9642,10.0,9.8,2.52,8.125,6.4,7.7,4.8,6.7,8.2975,10.0,1,False
2023,RA-1197,Aluno-1197,FASE 5,5.0,Fase 6 (2° EM),5B,16,Feminino,2023,Pública,Ágata,6.946058333,6.7,8.4,5.0,7.03125,7.3,5.3,7.2,9.3,7.215,5.0,-1,False
2023,RA-108,Aluno-108,FASE 5,5.0,Fase 7 (3° EM),5B,17,Feminino,2019,Concluiu o 3º EM,Quartzo,4.9308,5.8,7.3,2.52,4.375,2.9,2.7,3.2,2.8,5.59,5.0,-2,False
2023,RA-1198,Aluno-1198,FASE 5,5.0,Fase 6 (2° EM),5B,16,Feminino,2023,Pública,Ametista,7.515233333,8.3,9.4,6.26,7.5,6.7,7.3,3.7,9.0,7.9625,5.0,-1,False
2023,RA-127,Aluno-127,FASE 5,5.0,Fase 5 (1° EM),5B,15,Feminino,2022,Pública,Ametista,7.91935,8.8,7.8,6.26,8.4375,6.4,4.7,6.3,8.2,8.6725,10.0,0,False
2023,RA-114,Aluno-114,FASE 5,5.0,Fase 7 (3° EM),5B,17,Masculino,2022,Pública,Quartzo,5.335,0.0,6.0,3.14,7.5,5.6,4.0,4.5,8.3,7.255,5.0,-2,False
2023,RA-146,Aluno-146,FASE 5,5.0,Fase 6 (2° EM),5C,16,Feminino,2022,Pública,Ametista,7.584483333,6.2,9.5,5.0,8.4375,7.9,7.8,5.8,10.0,8.2125,5.0,-1,False
2023,RA-1199,Aluno-1199,FASE 5,5.0,Fase 7 (3° EM),5C,17,Masculino,2023,Pública,Ametista,7.024933333,6.7,9.1,5.0,6.875,6.2,6.8,5.0,6.7,8.0875,5.0,-2,False
2023,RA-70,Aluno-70,FASE 5,5.0,Fase 7 (3° EM),5C,17,Feminino,2017,Pública,Ágata,6.869133333,9.2,9.2,5.0,7.5,4.3,3.0,3.5,6.3,7.545,5.0,-2,False
2023,RA-107,Aluno-107,FASE 5,5.0,Fase 5 (1° EM),5C,15,Feminino,2018,Pública,Ágata,6.845208333,0.0,8.5,5.0,7.34375,7.0,6.0,5.2,9.7,7.5875,10.0,0,False
2023,RA-1200,Aluno-1200,FASE 5,5.0,Fase 5 (1° EM),5C,15,Feminino,2023,Pública,Quartzo,5.711166667,0.0,6.4,5.0,7.5,4.0,4.3,2.3,5.5,6.8725,10.0,0,False
2023,RA-151,Aluno-151,FASE 5,5.0,Fase 7 (3° EM),5C,17,Feminino,2020,Pública,Ágata,6.892541667,0.0,7.8,7.52,8.59375,7.9,6.8,7.0,10.0,8.1725,5.0,-2,False
2023,RA-85,Aluno-85,FASE 5,5.0,Fase 6 (2° EM),5C,16,Masculino,2022,Pública,Ametista,7.08435,8.8,8.9,6.27,5.9375,5.7,5.8,3.8,7.5,7.8425,5.0,-1,False
2023,RA-1201,Aluno-1201,FASE 5,5.0,Fase 5 (1° EM),5C,15,Masculino,2023,Pública,Topázio,8.378008333,9.2,9.6,3.77,8.59375,7.8,8.3,6.5,8.5,8.7575,10.0,0,False
2023,RA-131,Aluno-131,FASE 5,5.0,Fase 6 (2° EM),5F,16,Feminino,2016,Pública,Quartzo,5.952358333,8.3,7.8,5.0,7.65625,2.2,0.0,3.0,3.5,6.8,5.0,-1,False
2023,RA-132,Aluno-132,FASE 5,5.0,Fase 5 (1° EM),5F,15,Feminino,2019,Privada - Programa de Apadrinhamento,Ametista,7.350625,7.5,8.7,2.52,7.65625,6.5,6.3,6.5,6.7,7.715,10.0,0,False
2023,RA-133,Aluno-133,FASE 5,5.0,Fase 6 (2° EM),5F,16,Feminino,2016,Pública,Ágata,6.168416667,7.5,7.9,2.52,7.1875,5.3,5.0,4.3,6.7,6.505,5.0,-1,False
2023,RA-104,Aluno-104,FASE 5,5.0,Fase 8 (Universitários),5F,19,Masculino,2022,Pública,Quartzo,4.25,0.0,7.7,2.52,5.625,2.6,3.7,1.8,2.3,5.6275,2.5,-3,False
2023,RA-137,Aluno-137,FASE 5,5.0,Fase 7 (3° EM),5F,17,Feminino,2016,Privada - Programa de Apadrinhamento,Quartzo,5.937025,7.1,6.3,2.52,6.40625,6.0,7.3,4.5,6.2,6.88,5.0,-2,False
2023,RA-144,Aluno-144,FASE 5,5.0,Fase 4 (9° ano),5F,14,Feminino,2017,Privada - Programa de Apadrinhamento,Quartzo,4.990333333,0.0,5.2,2.52,6.25,4.4,3.3,2.5,7.3,6.0,10.0,1,False
2023,RA-1202,Aluno-1202,FASE 5,5.0,Fase 6 (2° EM),5F,16,Feminino,2023,Pública,Ágata,6.202008333,7.1,7.6,7.52,7.34375,3.3,4.5,3.3,2.0,6.67,5.0,-1,False
2023,RA-90,Aluno-90,FASE 5,5.0,Fase 4 (9° ano),5L,14,Feminino,2019,Privada - Programa de Apadrinhamento,Topázio,8.699408333,10.0,9.6,7.52,8.59375,7.7,6.7,6.8,9.5,8.1725,10.0,1,False
2023,RA-167,Aluno-167,FASE 5,5.0,Fase 7 (3° EM),5L,17,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,7.806141667,8.8,9.9,5.0,7.96875,7.9,8.3,7.2,8.3,7.8375,5.0,-2,False
2023,RA-168,Aluno-168,FASE 5,5.0,Fase 5 (1° EM),5L,15,Feminino,2018,Privada - Programa de Apadrinhamento,Ágata,6.483083333,0.0,9.6,6.89,6.5625,4.7,4.3,3.0,6.7,6.4225,10.0,0,False
2023,RA-1203,Aluno-1203,FASE 5,5.0,Fase 6 (2° EM),5L,16,Feminino,2023,Pública,Ametista,7.487841667,9.2,10.0,2.52,7.96875,7.2,6.7,5.8,9.2,7.8775,5.0,-1,False
2023,RA-155,Aluno-155,FASE 5,5.0,Fase 7 (3° EM),5L,17,Masculino,2022,Pública,Ágata,6.318991667,7.9,8.1,5.0,7.03125,4.4,5.3,2.8,5.2,6.5875,5.0,-2,False
2023,RA-94,Aluno-94,FASE 5,5.0,Fase 6 (2° EM),5L,16,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,7.289333333,7.5,9.6,2.52,8.75,7.2,7.7,4.8,9.0,7.795,5.0,-1,False
2023,RA-81,Aluno-81,FASE 5,5.0,Fase 5 (1° EM),5L,15,Feminino,2017,Privada - Programa de Apadrinhamento,Ametista,7.45425,9.6,8.8,2.52,7.8125,6.3,8.7,4.7,5.5,7.2125,10.0,0,False
2023,RA-302,Aluno-302,FASE 5,5.0,Fase 7 (3° EM),5L,17,Masculino,2022,Pública,Quartzo,5.314333333,0.0,7.3,5.0,7.5,4.3,4.7,2.3,5.8,6.255,5.0,-2,False
2023,RA-171,Aluno-171,FASE 5,5.0,Fase 7 (3° EM),5L,17,Masculino,2022,Pública,Ágata,6.293083333,7.5,7.2,5.0,7.1875,5.2,4.5,4.8,6.2,6.755,5.0,-2,False
2023,RA-160,Aluno-160,FASE 5,5.0,Fase 6 (2° EM),5L,16,Feminino,2021,Privada - Programa de Apadrinhamento,Ágata,6.598266667,8.8,8.3,2.52,8.125,5.0,3.3,3.8,8.0,7.46,5.0,-1,False
2023,RA-1204,Aluno-1204,FASE 5,5.0,Fase 6 (2° EM),5L,16,Masculino,2023,Pública,Ágata,6.940416667,7.5,8.7,5.0,7.8125,6.1,5.0,3.7,9.7,7.2125,5.0,-1,False
2023,RA-1205,Aluno-1205,FASE 5,5.0,Fase 8 (Universitários),5L,18,Feminino,2023,Pública,Ágata,6.806466667,9.2,9.2,6.26,7.5,5.0,5.2,3.7,6.2,7.085,2.5,-3,False
2023,RA-173,Aluno-173,FASE 5,5.0,Fase 7 (3° EM),5L,17,Masculino,2019,Privada - Programa de Apadrinhamento,Ametista,7.757466667,9.2,8.5,6.26,8.125,8.1,9.0,6.2,9.2,7.8775,5.0,-2,False
2023,RA-166,Aluno-166,FASE 5,5.0,Fase 5 (1° EM),5L,15,Masculino,2020,Privada - Programa de Apadrinhamento,Topázio,8.105583333,7.5,8.9,6.26,8.4375,8.1,7.0,7.2,10.0,7.4625,10.0,0,False
2023,RA-175,Aluno-175,FASE 5,5.0,Fase 6 (2° EM),5L,16,Feminino,2018,Privada - Programa de Apadrinhamento,Ágata,6.569516667,8.8,9.2,2.52,7.1875,4.8,5.0,5.0,4.5,7.085,5.0,-1,False
2023,RA-153,Aluno-153,FASE 5,5.0,Fase 5 (1° EM),5M,15,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,7.289966667,9.2,7.4,2.52,8.125,6.4,6.0,5.3,8.0,7.71,10.0,0,False
2023,RA-1206,Aluno-1206,FASE 5,5.0,Fase 7 (3° EM),5M,17,Feminino,2023,Pública,Ágata,6.724183333,8.8,8.3,2.52,7.8125,5.6,4.7,3.7,8.3,7.7125,5.0,-2,False
2023,RA-157,Aluno-157,FASE 5,5.0,Fase 3 (7° e 8° ano),5M,13,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,7.879008333,7.1,9.9,2.52,8.59375,6.8,6.0,6.8,7.5,8.63,10.0,2,False
2023,RA-1207,Aluno-1207,FASE 5,5.0,Fase 5 (1° EM),5M,15,Feminino,2023,Pública,Ametista,7.58235,8.8,9.0,5.0,7.8125,5.5,5.0,4.0,7.5,7.63,10.0,0,False
2023,RA-1208,Aluno-1208,FASE 5,5.0,Fase 5 (1° EM),5M,15,Masculino,2023,Pública,Ametista,7.0651,8.8,8.8,2.52,6.875,6.2,5.0,4.8,8.8,6.2525,10.0,0,False
2023,RA-1209,Aluno-1209,FASE 5,5.0,Fase 6 (2° EM),5M,16,Feminino,2023,Pública,Ametista,7.43375,7.5,9.4,5.0,7.8125,7.4,7.7,5.7,8.8,7.7125,5.0,-1,False
2023,RA-158,Aluno-158,FASE 5,5.0,Fase 4 (9° ano),5M,14,Feminino,2017,Privada - Programa de Apadrinhamento,Ametista,7.297425,7.1,9.0,2.52,8.28125,6.0,6.0,5.7,6.3,7.545,10.0,1,False
2023,RA-161,Aluno-161,FASE 5,5.0,Fase 4 (9° ano),5M,14,Feminino,2018,Privada - Programa de Apadrinhamento,Ágata,6.250166667,0.0,7.3,2.52,8.125,5.8,7.0,4.5,6.0,7.795,10.0,1,False
2023,RA-164,Aluno-164,FASE 5,5.0,Fase 6 (2° EM),5M,16,Masculino,2018,Privada,Quartzo,5.638666667,0.0,8.2,2.52,6.875,5.8,6.0,4.2,7.3,6.9625,5.0,-1,False
2023,RA-1210,Aluno-1210,FASE 5,5.0,Fase 6 (2° EM),5M,16,Feminino,2023,Pública,Ametista,7.171083333,9.6,9.4,5.0,7.8125,4.7,5.0,2.0,7.0,8.09,5.0,-1,False
2023,RA-165,Aluno-165,FASE 5,5.0,Fase 5 (1° EM),5M,15,Feminino,2017,Privada - Programa de Apadrinhamento,Ametista,7.583433333,6.7,9.2,2.52,8.125,7.3,7.3,6.2,8.3,7.795,10.0,0,False
2023,RA-1211,Aluno-1211,FASE 5,5.0,Fase 6 (2° EM),5M,16,Feminino,2023,Pública,Ametista,7.09205,7.1,9.1,5.0,7.8125,6.2,6.3,4.5,7.8,7.7125,5.0,-1,False
2023,RA-1212,Aluno-1212,FASE 5,5.0,Fase 6 (2° EM),5M,16,Feminino,2023,Pública,Ágata,6.755358333,8.3,8.9,5.0,7.65625,4.2,0.0,3.5,9.0,7.715,5.0,-1,False
2023,RA-1213,Aluno-1213,FASE 5,5.0,Fase 7 (3° EM),5M,17,Feminino,2023,Pública,Quartzo,5.95625,0.0,8.4,2.52,7.8125,6.0,6.7,4.8,6.5,7.715,5.0,-2,False
2023,RA-40,Aluno-40,FASE 6,6.0,Fase 7 (3° EM),6A,17,Feminino,2016,Privada - Programa de Apadrinhamento,Ametista,7.169975,7.5,8.2,7.52,7.96875,5.9,6.2,5.7,5.8,7.755,5.0,-1,False
2023,RA-1214,Aluno-1214,FASE 6,6.0,Fase 6 (2° EM),6A,16,Masculino,2023,Pública,Topázio,8.378666667,9.6,9.8,6.89,7.5,7.4,8.0,5.0,9.3,7.6725,10.0,0,False
2023,RA-71,Aluno-71,FASE 6,6.0,Fase 8 (Universitários),6A,18,Feminino,2019,Pública,Ametista,7.3651,6.7,9.8,6.26,7.5,6.6,7.3,5.5,7.0,7.7125,5.0,-2,False
2023,RA-53,Aluno-53,FASE 6,6.0,Fase 8 (Universitários),6A,18,Masculino,2022,Concluiu o 3º EM,Ametista,7.600633333,9.2,9.1,5.63,7.5,7.7,7.3,6.5,9.2,7.5875,5.0,-2,False
2023,RA-43,Aluno-43,FASE 6,6.0,Fase 7 (3° EM),6A,17,Feminino,2019,Pública,Ágata,6.4622,7.9,6.7,5.63,7.5,5.0,4.0,5.0,6.0,7.5875,5.0,-1,False
2023,RA-55,Aluno-55,FASE 6,6.0,Fase 7 (3° EM),6A,17,Feminino,2017,Pública,Ágata,6.898033333,7.9,8.1,3.14,7.5,7.1,8.7,6.5,6.0,7.545,5.0,-1,False
2023,RA-44,Aluno-44,FASE 6,6.0,Fase 8 (Universitários),6A,18,Feminino,2021,Pública,Ágata,6.258333333,0.0,8.5,5.01,7.5,6.9,7.3,5.8,7.5,7.17,5.0,-2,False
2023,RA-1215,Aluno-1215,FASE 6,6.0,Fase 6 (2° EM),6A,16,Feminino,2023,Pública,Ágata,6.339466667,7.1,5.6,5.0,7.5,4.1,5.0,2.7,4.7,7.1725,10.0,0,False
2023,RA-45,Aluno-45,FASE 6,6.0,Fase 6 (2° EM),6A,16,Feminino,2019,Privada - Programa de Apadrinhamento,Topázio,8.303591667,7.1,9.6,6.26,8.28125,7.9,7.8,6.3,9.7,8.1725,10.0,0,False
2023,RA-56,Aluno-56,FASE 6,6.0,Fase 6 (2° EM),6A,16,Feminino,2019,Privada - Programa de Apadrinhamento,Topázio,8.284333333,9.6,9.5,5.0,8.125,7.8,7.8,5.5,10.0,7.8,10.0,0,False
2023,RA-57,Aluno-57,FASE 6,6.0,Fase 7 (3° EM),6A,17,Masculino,2017,Privada - Programa de Apadrinhamento,Ágata,6.450875,0.0,8.0,5.63,7.96875,7.2,7.8,6.8,7.0,7.755,5.0,-1,False
2023,RA-58,Aluno-58,FASE 6,6.0,Fase 6 (2° EM),6A,16,Masculino,2017,Privada - Programa de Apadrinhamento,Ametista,7.70625,0.0,9.7,6.26,8.4375,8.1,7.8,6.5,10.0,8.3825,10.0,0,False
2023,RA-59,Aluno-59,FASE 6,6.0,Fase 8 (Universitários),6A,18,Masculino,2022,Privada - Programa de Apadrinhamento,Ametista,7.692291667,7.5,9.6,5.63,8.28125,7.2,7.7,6.8,7.2,8.4225,5.0,-2,False
2023,RA-1216,Aluno-1216,FASE 6,6.0,Fase 8 (Universitários),6A,19,Feminino,2023,Concluiu o 3º EM,Ametista,7.7105,9.6,9.0,5.63,7.5,7.9,8.7,5.3,9.7,7.795,5.0,-2,False
2023,RA-78,Aluno-78,FASE 6,6.0,Fase 8 (Universitários),6A,18,Feminino,2018,Privada - Programa de Apadrinhamento,Ágata,6.434625,0.0,7.7,6.26,8.28125,6.7,8.5,4.8,6.8,8.0025,5.0,-2,False
2023,RA-79,Aluno-79,FASE 6,6.0,Fase 7 (3° EM),6A,17,Feminino,2018,Privada - Programa de Apadrinhamento,Ágata,6.635883333,5.8,6.2,5.0,7.8125,7.6,6.0,7.7,9.0,7.59,5.0,-1,False
2023,RA-61,Aluno-61,FASE 6,6.0,Fase 6 (2° EM),6A,16,Masculino,2021,Pública,Ametista,7.382108333,8.3,7.0,6.26,7.96875,6.2,6.7,4.3,7.5,7.4625,10.0,0,False
2023,RA-63,Aluno-63,FASE 6,6.0,Fase 7 (3° EM),6A,17,Masculino,2018,Pública,Topázio,8.0641,6.7,9.0,6.89,8.75,8.7,9.3,7.3,9.5,8.9675,5.0,-1,False
2023,RA-64,Aluno-64,FASE 6,6.0,Fase 7 (3° EM),6A,17,Feminino,2019,Privada - Programa de Apadrinhamento,Ametista,7.452541667,7.5,9.2,6.89,7.34375,6.7,7.0,6.0,7.2,7.9625,5.0,-1,False
